rule,threshold,selected_count,coverage,pseudo_label_accuracy
Consensus,0.10900819301605225,21933,0.9934773746432939,0.5516801167190991
Consensus,0.10918601602315903,21932,0.9934320786338724,0.5516596753602042
Consensus,0.10931769013404846,21931,0.9933867826244508,0.5516848296931285
Consensus,0.10938762128353119,21930,0.9933414866150292,0.5516643866849065
Consensus,0.10947413742542267,21929,0.9932961906056077,0.5516439418122121
Consensus,0.10977205634117126,21928,0.9932508945961861,0.5516234950747902
Consensus,0.10986855626106262,21927,0.9932055985867645,0.5516486523464222
Consensus,0.11016550660133362,21926,0.9931603025773429,0.5516282039587704
Consensus,0.11021371185779572,21925,0.9931150065679214,0.5516533637400228
Consensus,0.11028297990560532,21924,0.9930697105584998,0.5516785258164568
Consensus,0.11063596606254578,21923,0.9930244145490782,0.5516580759932491
Consensus,0.11073911190032959,21922,0.9929791185396567,0.551683240580239
Consensus,0.11147809028625488,21921,0.9929338225302351,0.5517084074631632
Consensus,0.11152759194374084,21920,0.9928885265208135,0.5517335766423358
Consensus,0.1121366024017334,21919,0.9928432305113919,0.5517587481180711
Consensus,0.11219818145036697,21918,0.9927979345019704,0.5517382972898988
Consensus,0.11222103238105774,21917,0.9927526384925488,0.5517634712780034
Consensus,0.11222989112138748,21916,0.9927073424831272,0.5517886475634239
Consensus,0.11279371380805969,21915,0.9926620464737057,0.551813826146475
Consensus,0.11292704194784164,21914,0.9926167504642841,0.551839007027471
Consensus,0.11311610043048859,21913,0.9925714544548625,0.5518641902067266
Consensus,0.1132432296872139,21912,0.992526158445441,0.5518893756845564
Consensus,0.11331069469451904,21911,0.9924808624360194,0.5519145634612752
Consensus,0.11341744661331177,21910,0.9924355664265978,0.5518941122774988
Consensus,0.11342144012451172,21909,0.9923902704171762,0.5518736592268018
Consensus,0.11355620622634888,21908,0.9923449744077547,0.5518988497352565
Consensus,0.11355730891227722,21907,0.9922996783983331,0.5519240425434793
Consensus,0.11373842507600784,21906,0.9922543823889115,0.5519492376517849
Consensus,0.11414650082588196,21905,0.99220908637949,0.5519287833827893
Consensus,0.11415818333625793,21904,0.9921637903700684,0.551953981008035
Consensus,0.11427372694015503,21903,0.9921184943606468,0.5519791809341186
Consensus,0.11484029144048691,21902,0.9920731983512252,0.5519587252305725
Consensus,0.11505882441997528,21901,0.9920279023418037,0.5519839276745354
Consensus,0.1151200383901596,21900,0.9919826063323821,0.5520091324200913
Consensus,0.11528342217206955,21899,0.9919373103229605,0.5520343394675556
Consensus,0.11556298285722733,21898,0.991892014313539,0.5520595488172436
Consensus,0.11560259759426117,21897,0.9918467183041174,0.5520390921130749
Consensus,0.11564891040325165,21896,0.9918014222946958,0.5520186335403726
Consensus,0.11581600457429886,21895,0.9917561262852743,0.5520438456268555
Consensus,0.11582054197788239,21894,0.9917108302758527,0.5520690600164428
Consensus,0.11598332226276398,21893,0.9916655342664311,0.5520486000091354
Consensus,0.11602248251438141,21892,0.9916202382570095,0.5520738169194226
Consensus,0.11609984934329987,21891,0.991574942247588,0.5520533552601525
Consensus,0.11628018319606781,21890,0.9915296462381664,0.5520328917313841
Consensus,0.1163344457745552,21889,0.9914843502287448,0.5520581113801453
Consensus,0.11669350415468216,21888,0.9914390542193233,0.5520833333333334
Consensus,0.11686419695615768,21887,0.9913937582099017,0.5521085575912642
Consensus,0.11688487976789474,21886,0.9913484622004801,0.5520880928447409
Consensus,0.11694108694791794,21885,0.9913031661910585,0.5521133196253142
Consensus,0.11729715764522552,21884,0.991257870181637,0.5521385487113873
Consensus,0.11816771328449249,21883,0.9912125741722154,0.5521180825298176
Consensus,0.11818663775920868,21882,0.9911672781627938,0.5521433141394754
Consensus,0.1182691752910614,21881,0.9911219821533723,0.5521685480553905
Consensus,0.11827992647886276,21880,0.9910766861439507,0.5521937842778794
Consensus,0.1189541220664978,21879,0.9910313901345291,0.5522190228072581
Consensus,0.11985296756029129,21878,0.9909860941251076,0.5522442636438432
Consensus,0.11997469514608383,21877,0.990940798115686,0.5522237966814463
Consensus,0.12012340128421783,21876,0.9908955021062644,0.5522490400438838
Consensus,0.12015829235315323,21875,0.9908502060968428,0.5522285714285714
Consensus,0.1202029436826706,21874,0.9908049100874213,0.5522538173173631
Consensus,0.12036953121423721,21873,0.9907596140779997,0.5522790655145613
Consensus,0.12063188850879669,21872,0.9907143180685781,0.5522585954645208
Consensus,0.1207156702876091,21871,0.9906690220591566,0.5522838461890174
Consensus,0.12105440348386765,21870,0.990623726049735,0.5522633744855967
Consensus,0.12109534442424774,21869,0.9905784300403134,0.5522886277378938
Consensus,0.12125817686319351,21868,0.9905331340308918,0.5522681543808304
Consensus,0.12130708992481232,21867,0.9904878380214703,0.5522476791512324
Consensus,0.1218724176287651,21866,0.9904425420120487,0.5522272020488429
Consensus,0.12216155230998993,21865,0.9903972460026271,0.5522524582666362
Consensus,0.1221875548362732,21864,0.9903519499932056,0.552277716794731
Consensus,0.12233751267194748,21863,0.990306653983784,0.5523029776334446
Consensus,0.12245070934295654,21862,0.9902613579743624,0.552282499313878
Consensus,0.12252029031515121,21861,0.9902160619649409,0.5522620191208087
